<<<<<<< HEAD
nama_kunci,mata_pelajaran,deskripsi,link_gambar
Pengetahuan Eropa - Negara-negara merdeka,Pengetahuan Umum & Sains,"map Eropa yang dapat diklik (legenda: biru = negara yang masuk baik Eropa maupun Asia; hijau = terkadang dimasukkan ke dalam Eropa, tetapi secara geografis di luar batas Eropa) Negara-negara merdeka berikut ini mempunyai wilayah kekuasaan di Eropa: 1 Kemerdekaan Kosovo, hanya diakui oleh sebagian kecil negara di dunia. 2 Sebagian dari Azerbaijan, dan Georgia terletak di Eropa dengan dasar definisi batas antara Eropa, dan Asia, yaitu pucak Pegunungan Kaukasus. 3 Wilayah Kazakstan di Eropa terdiri dari bagian barat Sungai Ural, dan Emba. 4 Wilayah Rusia di barat Pegunungan Ural dianggap bagian dari Eropa.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Europe_%28orthographic_projection%29.svg/250px-Europe_%28orthographic_projection%29.svg.png
Pengetahuan Eropa - Pembagian wilayah,Pengetahuan Umum & Sains,"Pembagian wilayah Eropa menurut Skema geografi Perserikatan Bangsa-Bangsa untuk Eropa: Eropa Barat Eropa Utara (Skandinavia, Kepulauan Britania, Negara Baltik) Eropa Selatan (Eropa Tenggara/Balkan, Semenanjung Iberia, Semenanjung Italia) Eropa Timur (Eropa Tengah, Eurasia) Selain itu, ada pula Eropa Barat Laut (sebagian Eropa Barat dan Eropa Utara), Kaukasus (Asia Barat/Eropa Timur)",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Europe_%28orthographic_projection%29.svg/250px-Europe_%28orthographic_projection%29.svg.png
Pengetahuan Eropa - Keragaman hayati,Pengetahuan Umum & Sains,"Binatang, dan tumbuhan Eropa sangat dipengaruhi oleh keberadaan, dan kegiatan manusia, karena mereka telah hidup berdampingan dengan masyarakat bercocok tanam selama ribuan tahun. Kecuali di Skandinavia, dan Rusia (dan hutan-hutan lindung), daerah yang belum terjamah manusia jarang dijumpai di Eropa. Delapan puluh sampai sembilan puluh persen Eropa dulunya adalah hutan. Hutan-hutan ini menyebar dari Laut Mediterania sampai Samudra Arctic. Meskipun begitu hampir separuh hutan awalnya telah menghilang setelah kolonisasi selama berabad-abad. Sekarang ini Eropa masih memiliki seperempat dari seluruh hutan dunia—hutan separ Skandinavia, hutan tusam yang luas di Rusia, hutan hujan kastanya Kaukasus, dan hutan pasang gabus di Mediterania. Sekarang ini penebangan hutan telah dihentikan, dan banyak pohon-pohon ditanam. Negara dengan hutan terkecil adalah Irlandia (8%) sedangkan negara dengan hutan terluas adalah Finlandia (72%).",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Europe_%28orthographic_projection%29.svg/250px-Europe_%28orthographic_projection%29.svg.png
Pengetahuan Afrika - Umum,Pengetahuan Umum & Sains,"Afrika adalah benua terbesar dan dengan penduduk terbanyak kedua di dunia setelah Asia. Dengan luas wilayah 30.224.050 km² termasuk pulau-pulau yang berdekatan, Afrika meliputi 20,3% dari seluruh total daratan Bumi. Dengan populasi 1.4 miliar orang per tahun 2021, benua ini menyumbang sekitar 16% dari populasi manusia di dunia. Benua ini dikelilingi oleh Laut Mediterania di utara, Isthmus of Suez dan Laut Merah di timur laut, Samudra Hindia di tenggara dan Samudra Atlantik di sebelah barat. Benua ini mencakup wilayah Madagaskar dan berbagai kepulauan di sekitarnya. Asia, Eropa, Afrika, dan Amerika menjalin hubungan dagang melalui Pelabuhan Algeciras yang menjadi simpul penting jalur maritim internasional. Benua ini berisi 54 negara berdaulat yang sepenuhnya diakui, sembilan wilayah dan dua negara dengan pengakuan terbatas atau tidak ada secara de facto independen. Mayoritas benua dan negaranya berada di Belahan Utara, dengan sebagian besar dan jumlah negara di Belahan Selatan. Populasi rata-rata penduduk Afrika adalah yang termuda di antara semua benua; usia median pada 2012 adalah 19,7, ketika usia rata-rata di seluruh dunia adalah 30,4. Aljazair adalah negara terbesar di Afrika berdasarkan wilayah, dan Nigeria merupakan negara dengan jumlah penduduk terbesar. Afrika, khususnya pusat Afrika Timur, diterima secara luas sebagai tempat asal manusia dan klad Hominidae (kera besar), sebagaimana dibuktikan oleh penemuan hominid paling awal dan leluhur mereka serta yang kemudian yang telah berumur sekitar 7 juta tahun yang lalu, termasuk Sahelanthropus tchadensis, Australopithecus africanus, A. afarensis, Homo erectus, H. habilis dan H. ergaster - Homo sapiens yang paling awal (manusia modern), ditemukan di Ethiopia, sekitar 200.000 tahun yang lalu. Afrika mengangkangi khatulistiwa dan meliputi banyak daerah iklim; benua ini adalah satu-satunya benua yang membentang dari zona beriklim utara ke zona beriklim selatan. Afrika menjadi tuan rumah keragaman besar etnis manusia, budaya, dan bahasa. Pada akhir abad ke-19, negara-negara Eropa menjajah hampir seluruh Afrika; sebagian besar negara di Afrika muncul dari proses dekolonisasi pada abad ke-20. Negara-negara Afrika bekerja sama melalui pembentukan Uni Afrika, yang berkantor pusat di Addis Ababa.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Africa_%28orthographic_projection%29.svg/250px-Africa_%28orthographic_projection%29.svg.png
Pengetahuan Afrika - Sejarah,Pengetahuan Umum & Sains,"Kata Afrika berasal dari bahasa Latin, Africa terra — ""tanah Afri"" (bentuk jamak dari ""Afer"") — untuk menunjukkan bagian utara benua tersebut, saat ini merupakan bagian dari Tunisia, tempat kedudukan provinsi Romawi untuk Afrika. Asal kata Afer mungkin dari bahasa Fenisia, 'afar berarti debu; atau dari suku Afridi, yang mendiami bagian utara benua dekat Kartago; atau dari bahasa Yunani aphrike berarti tanpa dingin; atau dari bahasa Latin aprica berarti cerah. Afrika adalah tempat tinggal manusia yang paling awal, dari benua ini manusia kemudian menyebar ke benua-benua lain. Afrika adalah tempat di mana garis evolusi kera menjadi berbeda dari protohuman tujuh juta tahun yang lalu. Afrika merupakan satu-satunya benua yang ditinggali nenek moyang manusia hingga sekitar dua juta tahun lampau ketika Homo erectus berkembang ke luar Afrika menuju Eropa dan Asia. Lebih dari 1,5 juta tahun kemudian, populasi dari tiga benua itu mengikuti evolusi yang berlainan sehingga mereka menjadi spesies yang berbeda. Yang di Eropa menjadi Neanderthal, yang di Asia tetap Homo erectus, tetapi yang di Afrika berevolusi menjadi Homo sapiens.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Africa_%28orthographic_projection%29.svg/250px-Africa_%28orthographic_projection%29.svg.png
Pengetahuan Afrika - Geografi,Pengetahuan Umum & Sains,"Afrika adalah yang terbesar dari ketiga benua di belahan selatan Bumi dan yang terbesar kedua setelah Asia dari semua benua. Luasnya kurang lebih 30,244,050 km2 (11,677,240 mil2) termasuk kepulauan disekitarnya, meliputi 20.3% dari total daratan di bumi dan didiami lebih dari 800 juta manusia, atau sekitar sepertujuh populasi manusia di bumi. Dipisahkan dari Eropa oleh Laut Tengah, Afrika menyatu dengan Asia di ujung timur lautnya melalui Terusan Suez yang memiliki lebar 130 km. Semenanjung Sinai yang dimiliki oleh Mesir sering dianggap secara geopolitis sebagai bagian dari Afrika. Dari ujung paling utara, Cape Spartel di Maroko, di 37°21′ lintang Utara, ke ujung paling selatan, Cape Agulhas di Afrika Selatan, 34°51′15″ lintang Selatan, terbentang jarak sekitar 8000 km; dari ujung paling barat, Cape Verde, 17°33′22″ bujur Barat, sampai ujung paling timur, Ras Hafun di Somalia, 51°27′52″ bujur Timur, jaraknya sekitar 7.400 km. Panjang garis pantainya 26.000 km (sebagai perbandingan, Eropa, yang memiliki luas 9.700.000 km² memiliki garis pantai 32.000 km.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Africa_%28orthographic_projection%29.svg/250px-Africa_%28orthographic_projection%29.svg.png
Pengetahuan Afrika - Nil,Pengetahuan Umum & Sains,"Sungai Nil adalah sungai terpanjang di dunia. Sungai ini bermuara di Laut Mediterania di bagian timur laut Afrika. Mesir Kuno adalah salah satu peradaban besar pertama di dunia, yang berkembang di sepanjang sungai Nil yang perkasa lebih dari 5.000 tahun yang lalu. Sampai sekarang piramida-piramida yang megah masih menjulang di negeri itu.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Africa_%28orthographic_projection%29.svg/250px-Africa_%28orthographic_projection%29.svg.png
Pengetahuan Afrika - Sahara,Pengetahuan Umum & Sains,"Sahara adalah gurun pasir terbesar di dunia, meliputi petak tanah yang luas di lintas Afrika utara. Gurun itu terbentang mulai dari Samudra Atlantik di barat hingga Laut Merah di sebelah timur. Sahara meliputi ¼ dari seluruh benua itu. Sebagian besar Sahara panas, kering, dan kosong. Sejak zaman kuno, manusia menggunakan unta untuk membawa barang-barang melintasi gurun yang sangat luas itu.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Africa_%28orthographic_projection%29.svg/250px-Africa_%28orthographic_projection%29.svg.png
Pengetahuan Afrika - Kilimanjaro,Pengetahuan Umum & Sains,"Pegunungan Afrika yang tertinggi ditemukan di deretan timur yang menjulang. Kilimanjaro, pegunungan tertinggi di Afrika, terdapat di timur Afrika Tengah. Kilimanjaro adalah gunung aktif yang mempunyai ketinggian 19.341 kaki (5.895 meter).",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Africa_%28orthographic_projection%29.svg/250px-Africa_%28orthographic_projection%29.svg.png
Pengetahuan Afrika - Negara-negara,Pengetahuan Umum & Sains,"Sebagian besar negara di Afrika adalah bekas negara jajahan, kecuali Afrika Selatan, Etiopia, dan Liberia. Sepertiganya yaitu 15 dari 47 negara terkurung oleh daratan. style=""background:#eee;"" 322.9",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Africa_%28orthographic_projection%29.svg/250px-Africa_%28orthographic_projection%29.svg.png
Pengetahuan Afrika - Ekonomi,Pengetahuan Umum & Sains,"Meskipun memiliki sumber daya alam yang melimpah, Afrika tetap menjadi benua termiskin dan terbelakang di dunia, akibat dari berbagai sebab yang mencakup pemerintah yang korup yang sering melakukan pelanggaran hak asasi manusia yang serius, perencanaan pusat yang gagal, tingkat buta huruf yang tinggi, kurangnya akses ke modal asing, dan seringnya konflik suku dan militer (mulai dari perang gerilya hingga genosida). Total pendapatan domestik bruto (PDB) nominalnya tetap di belakang Amerika Serikat, Cina, Jepang, Jerman, Inggris, India, dan Prancis. Menurut Laporan Pembangunan Manusia Perserikatan Bangsa-Bangsa pada tahun 2003, peringkat 24 terbawah (151 hingga 175) semuanya merupakan negara-negara Afrika. Kemiskinan, buta huruf, malnutrisi dan pasokan air dan sanitasi yang tidak memadai, serta kesehatan yang buruk, mempengaruhi sebagian besar orang yang tinggal di benua Afrika. Pada bulan Agustus 2008, Bank Dunia mengumumkan perkiraan kemiskinan global yang direvisi berdasarkan garis kemiskinan internasional baru sebesar $1,25 per hari (dibandingkan ukuran sebelumnya sebesar $1,00). 81% dari populasi Afrika Sub-Sahara hidup dengan kurang dari $ 2,50 (PPP) per hari pada tahun 2005, dibandingkan dengan 86% untuk India. Afrika Sub-Sahara adalah wilayah yang paling tidak berhasil di dunia dalam mengurangi kemiskinan ($1,25 per hari); sekitar 50% penduduk hidup dalam kemiskinan pada tahun 1981 (200 juta orang), suatu angka yang meningkat menjadi 58% pada tahun 1996 sebelum turun menjadi 50% pada tahun 2005 (380 juta orang). Rata-rata orang miskin di sub-Sahara Afrika diperkirakan hidup hanya dengan 70 sen per hari, dan lebih miskin pada tahun 2003 dibandingkan pada tahun 1973,] yang menunjukkan peningkatan kemiskinan di beberapa daerah. Beberapa di antaranya dikaitkan dengan program liberalisasi ekonomi yang tidak berhasil yang dipelopori oleh perusahaan dan pemerintah asing, tetapi penelitian lain merujuk pada kebijakan pemerintah dalam negeri yang buruk lebih dari faktor eksternal. Afrika sekarang berisiko untuk berhutang lagi, terutama di negara-negara Afrika Sub-Sahara. Krisis hutang terakhir pada tahun 2005 diselesaikan dengan bantuan dari skema negara-negara miskin yang berhutang banyak (heavily indebted poor countries HIPC). HIPC menghasilkan beberapa efek positif dan negatif pada perekonomian di Afrika. Kira-kira sepuluh tahun setelah krisis utang tahun 2005 di Afrika Sub-Sahara diselesaikan, Zambia kembali berhutang. Alasan kecil adalah karena jatuhnya harga tembaga pada tahun 2011, tetapi alasan yang lebih besar adalah bahwa sejumlah besar uang yang dipinjam Zambia disia-siakan atau dikantongi oleh kaum elit. Dari tahun 1995 hingga 2005, tingkat pertumbuhan ekonomi Afrika meningkat, rata-rata 5% pada tahun 2005. Beberapa negara mengalami tingkat pertumbuhan yang lebih tinggi, terutama Angola, Sudan, dan Guinea Khatulistiwa, yang semuanya baru-baru ini mulai mengekstraksi cadangan minyaknya atau telah memperbesar kapasitas ekstraksi minyaknya. Dalam analisis yang diterbitkan baru-baru ini berdasarkan data Survei Nilai Dunia, ilmuwan politik Austria Arno Tausch menyatakan bahwa beberapa negara Afrika, terutama Ghana, memiliki kinerja yang cukup baik pada skala dukungan massa untuk demokrasi dan ekonomi pasar. Perbandingan nilai global Tausch berdasarkan World Values Survey memperoleh skala analisis faktor berikut: 1. Masyarakat tanpa kekerasan dan taat hukum 2. Gerakan demokrasi 3. Iklim non-kekerasan pribadi 4. Kepercayaan pada institusi 5. Kebahagiaan, kesehatan yang baik 6. Tidak ada fundamentalisme agama redistributif 7. Menerima pasar 8. Feminisme 9. Keterlibatan dalam politik 10. Optimisme dan keterlibatan 11. Tidak ada mentalitas kesejahteraan, penerimaan etika kerja Calvinis. Tausch menyimpulkan bahwa sebaran kinerja negara-negara Afrika dengan data yang lengkap ""sungguh luar biasa"". Sementara seseorang harus sangat berharap tentang perkembangan demokrasi masa depan dan ekonomi pasar di Ghana, artikel tersebut menunjukkan kecenderungan pesimis untuk Mesir dan Aljazair, dan terutama untuk ekonomi terkemuka Afrika, Afrika Selatan. Ketidaksetaraan manusia yang tinggi, yang diukur oleh Indeks Ketidaksetaraan Manusia dari Laporan Pembangunan Manusia UNDP, semakin mengganggu perkembangan keamanan manusia. Tausch juga berpendapat bahwa optimisme baru-baru ini, sesuai dengan data ekonomi dan hak asasi manusia, yang muncul dari Afrika, tercermin dalam perkembangan masyarakat sipil. Benua ini diyakini memiliki 90% kobalt, 90% platinum, 50% emas, 98% kromium, 70% tantalit, 64% mangan dan sepertiga dari uranium di dunia. Republik Demokratik Kongo (DRC) memiliki 70% coltan dunia, mineral yang digunakan dalam produksi kapasitor tantalum untuk perangkat elektronik seperti telepon seluler. DRC juga memiliki lebih dari 30% cadangan intan dunia. Guinea adalah pengekspor bauksit terbesar di dunia. Karena pertumbuhan di Afrika telah didorong terutama oleh jasa dan bukan manufaktur atau pertanian, pertumbuhan itu merupakan pertumbuhan tanpa pekerjaan dan tanpa pengurangan tingkat kemiskinan. Faktanya, krisis ketahanan pangan tahun 2008 yang terjadi di tengah krisis keuangan global telah mendorong 100 juta orang menjadi rawan pangan. Dalam beberapa tahun terakhir, Republik Rakyat Tiongkok telah membangun hubungan yang semakin kuat dengan negara-negara Afrika dan merupakan mitra dagang terbesar Afrika. Pada tahun 2007, perusahaan-perusahaan Tiongkok menginvestasikan total US$1 miliar di Afrika. Sebuah studi Universitas Harvard yang dipimpin oleh profesor Calestous Juma menunjukkan bahwa Afrika dapat memberi makan dirinya sendiri dengan melakukan transisi dari importir ke swasembada. ""Pertanian Afrika berada di persimpangan jalan; kita telah sampai pada akhir abad kebijakan yang mendukung ekspor bahan mentah dan impor makanan Afrika. Afrika mulai fokus pada inovasi pertanian sebagai mesin baru untuk perdagangan regional dan kemakmuran.""",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Africa_%28orthographic_projection%29.svg/250px-Africa_%28orthographic_projection%29.svg.png
Pengetahuan Afrika - Afrika sebelum penjajahan,Pengetahuan Umum & Sains,Sebelum penjajahan Afrika memang merupakan negara yang miskin karena kondisi iklimnya yang kering sehingga tidak mungkin untuk bercocok tanam di sana. Masih terdapat banyak suku-suku pedalaman yang terbelakang di sana.,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Africa_%28orthographic_projection%29.svg/250px-Africa_%28orthographic_projection%29.svg.png
Pengetahuan Afrika - Afrika pada masa penjajahan,Pengetahuan Umum & Sains,"Di negara-negara yang memiliki banyak penduduk Eropa, misalnya di Rhodesia dan Afrika Selatan, sebuah sistem warganegara kelas dua dibuat untuk memberikan orang Eropa lebih banyak kekuasaan politik.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Africa_%28orthographic_projection%29.svg/250px-Africa_%28orthographic_projection%29.svg.png
Pengetahuan Afrika - Demografi,Pengetahuan Umum & Sains,"Orang Afrika dapat dibagi-bagi menurut tempat tinggal mereka, sebelah utara atau selatan dari gurun Sahara; kelompok-kelompok ini disebut orang Afrika Utara dan orang Afrika Sub-Sahara.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Africa_%28orthographic_projection%29.svg/250px-Africa_%28orthographic_projection%29.svg.png
